sentence,compound,positive,negative,neutral,label,title
she said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Nothing;"" and suddenly he rose to his feet.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I promised to show you the works,"" he said to Raut, and put his big, clumsy hand on his friend's shoulder.",0.6908,0.231,0.0,0.769,positive,"The Country of the Blind, and Other Stories"
"""And you are ready to go?""",0.3612,0.333,0.0,0.667,positive,"The Country of the Blind, and Other Stories"
"""Quite,"" said Raut, and stood up also.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
There was another pause.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Each of them peered through the indistinctness of the dusk at the other two.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Horrocks' hand still rested on Raut's shoulder.,0.4939,0.348,0.0,0.652,positive,"The Country of the Blind, and Other Stories"
Raut half fancied still that the incident was trivial after all.,-0.0258,0.0,0.099,0.901,neutral,"The Country of the Blind, and Other Stories"
"But Mrs. Horrocks knew her husband better, knew that grim quiet in his voice, and the confusion in her mind took a vague shape of physical evil.",-0.9136,0.095,0.385,0.52,negative,"The Country of the Blind, and Other Stories"
"""Very well,"" said Horrocks, and, dropping his hand, turned towards the door.",0.4939,0.225,0.0,0.775,positive,"The Country of the Blind, and Other Stories"
"""My hat?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Raut looked round in the half-light.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""That's my work-basket,"" said Mrs. Horrocks with a gust of hysterical laughter.",0.4767,0.241,0.083,0.677,positive,"The Country of the Blind, and Other Stories"
Their hands came together on the back of the chair.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Here it is!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She had an impulse to warn him in an undertone, but she could not frame a word.",-0.0516,0.0,0.074,0.926,negative,"The Country of the Blind, and Other Stories"
"""Don't go!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"and ""Beware of him!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"struggled in her mind, and the swift moment passed.",-0.1531,0.161,0.214,0.625,negative,"The Country of the Blind, and Other Stories"
"""Got it?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"said Horrocks, standing with the door half open.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Raut stepped towards him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Better say goodbye to Mrs. Horrocks,"" said the ironmaster, even more grimly quiet in his tone than before.",0.079,0.135,0.121,0.744,positive,"The Country of the Blind, and Other Stories"
Raut started and turned.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Good-evening, Mrs. Horrocks,"" he said, and their hands touched.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Horrocks held the door open with a ceremonial politeness unusual in him towards men.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Raut went out, and then, after a wordless look at her, her husband followed.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She stood motionless while Raut's light footfall and her husband's heavy tread, like bass and treble, passed down the passage together.",0.3612,0.111,0.0,0.889,positive,"The Country of the Blind, and Other Stories"
The front door slammed heavily.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"She went to the window, moving slowly, and stood watching, leaning forward.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The two men appeared for a moment at the gateway in the road, passed under the street lamp, and were hidden by the black masses of the shrubbery.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The lamplight fell for a moment on their faces, showing only unmeaning pale patches, telling nothing of what she still feared, and doubted, and craved vainly to know.",-0.6486,0.0,0.175,0.825,negative,"The Country of the Blind, and Other Stories"
"Then she sank down into a crouching attitude in the big arm-chair, her eyes-wide open and staring out at the red lights from the furnaces that flickered in the sky.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"An hour after she was still there, her attitude scarcely changed.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The oppressive stillness of the evening weighed heavily upon Raut.,-0.4019,0.0,0.231,0.769,negative,"The Country of the Blind, and Other Stories"
"They went side by side down the road in silence, and in silence turned into the cinder-made byway that presently opened out the prospect of the valley.",0.296,0.078,0.0,0.922,positive,"The Country of the Blind, and Other Stories"
"A blue haze, half dust, half mist, touched the long valley with mystery.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Beyond were Hanley and Etruria, grey and dark masses, outlined thinly by the rare golden dots of the street lamps, and here and there a gas-lit window, or the yellow glare of some late-working factory or crowded public-house.",0.0516,0.032,0.0,0.968,positive,"The Country of the Blind, and Other Stories"
"Out of the masses, clear and slender against the evening sky, rose a multitude of tall chimneys, many of them reeking, a few smokeless during a season of ""play.""",-0.1027,0.088,0.101,0.811,negative,"The Country of the Blind, and Other Stories"
"Here and there a pallid patch and ghostly stunted beehive shapes showed the position of a pot-bank or a wheel, black and sharp against the hot lower sky, marked some colliery where they raise the iridescent coal of the place.",-0.296,0.0,0.058,0.942,negative,"The Country of the Blind, and Other Stories"
"Nearer at hand was the broad stretch of railway, and half-invisible trains shunted--a steady puffing and rumbling, with every run a ringing concussion and a rhymthic series of impacts, and a passage of intermittent puffs of white steam across the further view.",0.4939,0.078,0.0,0.922,positive,"The Country of the Blind, and Other Stories"
"And to the left, between the railway and the dark mass of the low hill beyond, dominating the whole view, colossal, inky-black, and crowned with smoke and fitful flames, stood the great cylinders of the Jeddah Company Blast Furnaces, the central edifices of the big ironworks of which Horrocks was the manager.",0.2023,0.071,0.075,0.854,positive,"The Country of the Blind, and Other Stories"
"They stood heavy and threatening, full of an incessant turmoil of flames and seething molten iron, and about the feet of them rattled the rolling-mills, and the steam-hammer beat heavily and splashed the white iron sparks hither and thither.",-0.7096,0.0,0.138,0.862,negative,"The Country of the Blind, and Other Stories"
"Even as they looked, a truckful of fuel was shot into one of the giants, and the red flames gleamed out, and a confusion of smoke and black dust came boiling upwards towards the sky.",-0.296,0.0,0.064,0.936,negative,"The Country of the Blind, and Other Stories"
"""Certainly you get some colour with your furnaces,"" said Raut, breaking a silence that had become apprehensive.",0.34,0.138,0.0,0.862,positive,"The Country of the Blind, and Other Stories"
Horrocks grunted.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"He stood with his hands in his pockets, frowning down at the dim steaming railway and the busy ironworks beyond, frowning as if he were thinking out some knotty problem.",-0.7579,0.0,0.217,0.783,negative,"The Country of the Blind, and Other Stories"
Raut glanced at him and away again.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""At present your moonlight effect is hardly ripe,"" he continued, looking upward; ""the moon is still smothered by the vestiges of daylight.""",-0.2263,0.0,0.083,0.917,negative,"The Country of the Blind, and Other Stories"
Horrocks stared at him with the expression of a man who has suddenly awakened.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Vestiges of daylight?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"... Of course, of course.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"He too looked up at the moon, pale still in the midsummer sky.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Come along,"" he said suddenly, and gripping Raut's arm in his hand, made a move towards the path that dropped from them to the railway.",0.4939,0.122,0.0,0.878,positive,"The Country of the Blind, and Other Stories"
Raut hung back.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Their eyes met and saw a thousand things in a moment that their lips came near to say.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Horrocks's hand tightened and then relaxed.,0.7506,0.615,0.0,0.385,positive,"The Country of the Blind, and Other Stories"
"He let go, and before Raut was aware of it, they were arm in arm, and walking, one unwillingly enough, down the path.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""You see the fine effect of the railway signals towards Burslem,"" said Horrocks, suddenly breaking into loquacity, striding fast and tightening the grip of his elbow the while--""little green lights and red and white lights, all against the haze.",0.2023,0.045,0.0,0.955,positive,"The Country of the Blind, and Other Stories"
"You have an eye for effect, Raut.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
It's fine.,0.2023,0.643,0.0,0.357,positive,"The Country of the Blind, and Other Stories"
"And look at those furnaces of mine, how they rise upon us as we come down the hill.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
That to the right is my pet--seventy feet of him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"I packed him myself, and he's boiled away cheerfully with iron in his guts for five long years.",0.4767,0.162,0.0,0.838,positive,"The Country of the Blind, and Other Stories"
I've a particular fancy for him .,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"That line of red there--a lovely bit of warm orange you'd call it, Raut--that's the puddlers' furnaces, and there, in the hot light, three black figures--did you see the white splash of the steam-hammer then?--that's the rolling mills.",0.6908,0.137,0.0,0.863,positive,"The Country of the Blind, and Other Stories"
Come along!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Clang, clatter, how it goes rattling across the floor!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Sheet tin, Raut,--amazing stuff.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Glass mirrors are not in it when that stuff comes from the mill.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"And, squelch!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
there goes the hammer again.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Come along!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
He had to stop talking to catch at his breath.,-0.296,0.0,0.196,0.804,negative,"The Country of the Blind, and Other Stories"
His arm twisted into Raut's with benumbing tightness.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
He had come striding down the black path towards the railway as though he was possessed.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Raut had not spoken a word, had simply hung back against Horrocks's pull with all his strength.",0.4939,0.176,0.0,0.824,positive,"The Country of the Blind, and Other Stories"
"""I say,"" he said now, laughing nervously, but with an undertone of snarl in his voice, ""why on earth are you nipping my arm off, Horrocks, and dragging me along like this?""",0.6187,0.15,0.036,0.813,positive,"The Country of the Blind, and Other Stories"
At length Horrocks released him.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
His manner changed again.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Nipping your arm off?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
he said.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Sorry.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"But it's you taught me the trick of walking in that friendly way.""",0.6124,0.259,0.078,0.663,positive,"The Country of the Blind, and Other Stories"
"""You haven't learnt the refinements of it yet then,"" said Raut, laughing artificially again.",0.4939,0.198,0.0,0.802,positive,"The Country of the Blind, and Other Stories"
"""By Jove!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"I'm black and blue.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Horrocks offered no apology.,-0.25,0.222,0.407,0.37,negative,"The Country of the Blind, and Other Stories"
"They stood now near the bottom of the hill, close to the fence that bordered the railway.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The ironworks had grown larger and spread out with their approach.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
They looked up to the blast furnaces now instead of down; the further view of Etruria and Hanley had dropped out of sight with their descent.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Before them, by the stile, rose a notice-board, bearing, still dimly visible, the words, ""BEWARE OF THE TRAINS,"" half hidden by splashes of coaly mud.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Fine effects,"" said Horrocks, waving his arm.",0.2023,0.231,0.0,0.769,positive,"The Country of the Blind, and Other Stories"
"""Here comes a train.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The puffs of smoke, the orange glare, the round eye of light in front of it, the melodious rattle.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Fine effects!,0.2714,0.677,0.0,0.323,positive,"The Country of the Blind, and Other Stories"
"But these furnaces of mine used to be finer, before we shoved cones in their throats, and saved the gas.""",0.5719,0.163,0.0,0.837,positive,"The Country of the Blind, and Other Stories"
"""How?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Raut.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Cones?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Cones, my man, cones.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
I'll show you one nearer.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The flames used to flare out of the open throats, great--what is it?--pillars of cloud by day, red and black smoke, and pillars of fire by night.",-0.34,0.0,0.085,0.915,negative,"The Country of the Blind, and Other Stories"
"Now we run it off--in pipes, and burn it to heat the blast, and the top is shut by a cone.",0.2023,0.087,0.0,0.913,positive,"The Country of the Blind, and Other Stories"
"You'll be interested in that cone.""",0.4019,0.351,0.0,0.649,positive,"The Country of the Blind, and Other Stories"
"""But every now and then,"" said Raut, ""you get a burst of fire and smoke up there.""",-0.4767,0.0,0.171,0.829,negative,"The Country of the Blind, and Other Stories"
"""The cone's not fixed, it's hung by a chain from a lever, and balanced by an equipoise.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
You shall see it nearer.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Else, of course, there'd be no way of getting fuel into the thing.",-0.296,0.0,0.155,0.845,negative,"The Country of the Blind, and Other Stories"
"Every now and then the cone dips, and out comes the flare.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I see,"" said Raut.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
He looked over his shoulder.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""The moon gets brighter,"" he said.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Come along,"" said Horrocks abruptly, gripping his shoulder again, and moving him suddenly towards the railway crossing.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"And then came one of those swift incidents, vivid, but so rapid that they leave one doubtful and reeling.",-0.4588,0.064,0.202,0.734,negative,"The Country of the Blind, and Other Stories"
"Half-way across, Horrocks's hand suddenly clenched upon him like a vice, and swung him backward and through a half-turn, so that he looked up the line.",0.6908,0.206,0.0,0.794,positive,"The Country of the Blind, and Other Stories"
"And there a chain of lamp-lit carriage windows telescoped swiftly as it came towards them, and the red and yellow lights of an engine grew larger and larger, rushing down upon them.",0.296,0.068,0.0,0.932,positive,"The Country of the Blind, and Other Stories"
"As he grasped what this meant, he turned his face to Horrocks, and pushed with all his strength against the arm that held him back between the rails.",0.4939,0.106,0.0,0.894,positive,"The Country of the Blind, and Other Stories"
The struggle did not last a moment.,-0.3182,0.0,0.315,0.685,negative,"The Country of the Blind, and Other Stories"
"Just as certain as it was that Horrocks held him there, so certain was it that he had been violently lugged out of danger.",-0.6124,0.134,0.229,0.637,negative,"The Country of the Blind, and Other Stories"
"""Out of the way,"" said Horrocks with a gasp, as the train came rattling by, and they stood panting by the gate into the ironworks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I did not see it coming,"" said Raut, still, even in spite of his own apprehensions, trying to keep up an appearance of ordinary intercourse.",-0.6486,0.0,0.187,0.813,negative,"The Country of the Blind, and Other Stories"
Horrocks answered with a grunt.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""The cone,"" he said, and then, as one who recovers himself, ""I thought you did not hear.""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I didn't,"" said Raut.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""I wouldn't have had you run over then for the world,"" said Horrocks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""For a moment I lost my nerve,"" said Raut.",-0.3182,0.0,0.277,0.723,negative,"The Country of the Blind, and Other Stories"
"Horrocks stood for half a minute, then turned abruptly towards the ironworks again.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""See how fine these great mounds of mine, these clinker-heaps, look in the night!",0.7345,0.34,0.0,0.66,positive,"The Country of the Blind, and Other Stories"
"That truck yonder, up above there!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Up it goes, and out-tilts the slag.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
See the palpitating red stuff go sliding down the slope.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"As we get nearer, the heap rises up and cuts the blast furnaces.",-0.296,0.0,0.155,0.845,negative,"The Country of the Blind, and Other Stories"
See the quiver up above the big one.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Not that way!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"This way, between the heaps.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"That goes to the puddling furnaces, but I want to show you the canal first.""",0.1154,0.1,0.0,0.9,positive,"The Country of the Blind, and Other Stories"
"He came and took Raut by the elbow, and so they went along side by side.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Raut answered Horrocks vaguely.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"What, he asked himself, had really happened on the line?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Was he deluding himself with his own fancies, or had Horrocks actually held him back in the way of the train?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Had he just been within an ace of being murdered?,-0.6597,0.0,0.328,0.672,negative,"The Country of the Blind, and Other Stories"
"Suppose this slouching, scowling monster did know anything?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"For a minute or two then Raut was really afraid for his life, but the mood passed as he reasoned with himself.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"After all, Horrocks might have heard nothing.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"At any rate, he had pulled him out of the way in time.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
His odd manner might be due to the mere vague jealousy he had shown once before.,-0.6124,0.0,0.316,0.684,negative,"The Country of the Blind, and Other Stories"
He was talking now of the ash-heaps and the canal.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Eigh?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Horrocks.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""What?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Raut.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Rather!",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The haze in the moonlight.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Fine!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Our canal,"" said Horrocks, stopping suddenly.",-0.1531,0.0,0.242,0.758,negative,"The Country of the Blind, and Other Stories"
"""Our canal by moonlight and firelight is immense.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
You've never seen it?,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Fancy that!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
You've spent too many of your evenings philandering up in Newcastle there.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"I tell you, for real florid quality----But you shall see.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Boiling water ..."" As they came out of the labyrinth of clinker-heaps and mounds of coal and ore, the noises of the rolling-mill sprang upon them suddenly, loud, near, and distinct.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Three shadowy workmen went by and touched their caps to Horrocks.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
Their faces were vague in the darkness.,-0.34,0.0,0.405,0.595,negative,"The Country of the Blind, and Other Stories"
"Raut felt a futile impulse to address them, and before he could frame his words they passed into the shadows.",-0.4404,0.0,0.139,0.861,negative,"The Country of the Blind, and Other Stories"
"Horrocks pointed to the canal close before them now: a weird-looking place it seemed, in the blood-red reflections of the furnaces.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The hot water that cooled the tuyhres came into it, some fifty yards up--a tumultuous, almost boiling affluent, and the steam rose up from the water in silent white wisps and streaks, wrapping damply about them, an incessant succession of ghosts coming up from the black and red eddies, a white uprising that made the head swim.",0.2023,0.032,0.0,0.968,positive,"The Country of the Blind, and Other Stories"
"The shining black tower of the larger blast-furnace rose overhead out of the mist, and its tumultuous riot filled their ears.",-0.5574,0.0,0.153,0.847,negative,"The Country of the Blind, and Other Stories"
"Raut kept away from the edge of the water, and watched Horrocks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Here it is red,"" said Horrocks, ""blood-red vapour as red and hot as sin; but yonder there, where the moonlight falls on it, and it drives across the clinker-heaps, it is as white as death.""",-0.3182,0.0,0.063,0.937,negative,"The Country of the Blind, and Other Stories"
"Raut turned his head for a moment, and then came back hastily to his watch on Horrocks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Come along to the rolling-mills,"" said Horrocks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The threatening hold was not so evident that time, and Raut felt a little reassured.",-0.2484,0.135,0.191,0.674,negative,"The Country of the Blind, and Other Stories"
"But all the same, what on earth did Horrocks mean about ""white as death"" and ""red as sin""?",-0.7469,0.0,0.239,0.761,negative,"The Country of the Blind, and Other Stories"
"Coincidence, perhaps?",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"They went and stood behind the puddlers for a little while, and then through the rolling-mills, where amidst an incessant din the deliberate steam-hammer beat the juice out of the succulent iron, and black, half-naked Titans rushed the plastic bars, like hot sealing-wax, between the wheels, ""Come on,"" said Horrocks in Raut's ear; and they went and peeped through the little glass hole behind the tuyhres, and saw the tumbled fire writhing in the pit of the blast-furnace.",0.0258,0.031,0.03,0.939,neutral,"The Country of the Blind, and Other Stories"
It left one eye blinded for a while.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Then, with green and blue patches dancing across the dark, they went to the lift by which the trucks of ore and fuel and lime were raised to the top of the big cylinder.",0.2023,0.052,0.0,0.948,positive,"The Country of the Blind, and Other Stories"
And out upon the narrow rail that overhung the furnace Raut's doubts came upon him again.,-0.296,0.0,0.128,0.872,negative,"The Country of the Blind, and Other Stories"
Was it wise to be here?,0.4767,0.383,0.0,0.617,positive,"The Country of the Blind, and Other Stories"
If Horrocks did know--everything!,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Do what he would, he could not resist a violent trembling.",0.6435,0.396,0.0,0.604,positive,"The Country of the Blind, and Other Stories"
Right under foot was a sheer depth of seventy feet.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
It was a dangerous place.,-0.4767,0.0,0.508,0.492,negative,"The Country of the Blind, and Other Stories"
They pushed by a truck of fuel to get to the railing that crowned the thing.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The reek of the furnace, a sulphurous vapour streaked with pungent bitterness, seemed to make the distant hillside of Hanley quiver.",-0.7269,0.0,0.253,0.747,negative,"The Country of the Blind, and Other Stories"
"The moon was riding out now from among a drift of clouds, half-way up the sky above the undulating wooded outlines of Newcastle.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"The steaming canal ran away from below them under an indistinct bridge, and vanished into the dim haze of the flat fields towards Burslem.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""That's the cone I've been telling you of,"" shouted Horrocks; ""and, below that, sixty feet of fire and molten metal, with the air of the blast frothing through it like gas in soda-water.""",0.0258,0.07,0.067,0.864,neutral,"The Country of the Blind, and Other Stories"
"Raut gripped the hand-rail tightly, and stared down at the cone.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
The heat was intense.,0.0772,0.302,0.0,0.698,positive,"The Country of the Blind, and Other Stories"
The boiling of the iron and the tumult of the blast made a thunderous accompaniment to Horrocks's voice.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
But the thing had to be gone through now.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"Perhaps, after all... ""In the middle,"" bawled Horrocks, ""temperature near a thousand degrees.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
If you were dropped into it ... flash into flame like a pinch of gunpowder in a candle.,0.3612,0.143,0.0,0.857,positive,"The Country of the Blind, and Other Stories"
Put your hand out and feel the heat of his breath.,0.4939,0.242,0.0,0.758,positive,"The Country of the Blind, and Other Stories"
"Why, even up here I've seen the rain-water boiling off the trucks.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
And that cone there.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
It's a damned sight too hot for roasting cakes.,-0.3818,0.0,0.271,0.729,negative,"The Country of the Blind, and Other Stories"
"The top side of it's three hundred degrees.""",0.2023,0.205,0.0,0.795,positive,"The Country of the Blind, and Other Stories"
"""Three hundred degrees!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Raut.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Three hundred centigrade, mind!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
said Horrocks.,0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""It will boil the blood out of you in no time.""",-0.296,0.0,0.18,0.82,negative,"The Country of the Blind, and Other Stories"
"""Eigh?""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"said Raut, and turned.",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
"""Boil the blood out of you in ... No, you don't!""",-0.3595,0.0,0.199,0.801,negative,"The Country of the Blind, and Other Stories"
"""Let me go!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
screamed Raut.,-0.3182,0.0,0.697,0.303,negative,"The Country of the Blind, and Other Stories"
"""Let go my arm!""",0.0,0.0,0.0,1.0,neutral,"The Country of the Blind, and Other Stories"
