sentence,compound,positive,negative,neutral,label,title
It is evident that no realistic image of the experience of a damned soul had ever approached the portals of his mind.,-0.5859,0.0,0.202,0.798,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Nor had it occurred to him that the smaller is the number of 'samples' of the genus 'lost-soul' whom God throws as a sop to the eternal fitness, the more unequitably grounded is the glory of the blest.",0.7906,0.214,0.0,0.786,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"What he gives us is a cold literary exercise, whose cheerful substance even hell-fire does not warm.",0.428,0.183,0.087,0.73,positive,Pragmatism: A New Name for Some Old Ways of Thinking
And do not tell me that to show the shallowness of rationalist philosophizing I have had to go back to a shallow wigpated age.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
The optimism of present-day rationalism sounds just as shallow to the fact-loving mind.,0.5423,0.226,0.0,0.774,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"The actual universe is a thing wide open, but rationalism makes systems, and systems must be closed.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
For men in practical life perfection is something far off and still in process of achievement.,0.5719,0.198,0.0,0.802,positive,Pragmatism: A New Name for Some Old Ways of Thinking
This for rationalism is but the illusion of the finite and relative: the absolute ground of things is a perfection eternally complete.,0.7227,0.202,0.0,0.798,positive,Pragmatism: A New Name for Some Old Ways of Thinking
I find a fine example of revolt against the airy and shallow optimism of current religious philosophy in a publication of that valiant anarchistic writer Morrison I.,0.6486,0.194,0.0,0.806,positive,Pragmatism: A New Name for Some Old Ways of Thinking
Swift.,0.2023,1.0,0.0,0.0,positive,Pragmatism: A New Name for Some Old Ways of Thinking
Mr.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Swift's anarchism goes a little farther than mine does, but I confess that I sympathize a good deal, and some of you, I know, will sympathize heartily with his dissatisfaction with the idealistic optimisms now in vogue.",0.8047,0.263,0.098,0.639,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"He begins his pamphlet on 'Human Submission' with a series of city reporter's items from newspapers (suicides, deaths from starvation and the like) as specimens of our civilized regime.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"For instance: ""'After trudging through the snow from one end of the city to the other in the vain hope of securing employment, and with his wife and six children without food and ordered to leave their home in an upper east side tenement house because of non-payment of rent, John Corcoran, a clerk, to-day ended his life by drinking carbolic acid.",0.296,0.079,0.06,0.861,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Corcoran lost his position three weeks ago through illness, and during the period of idleness his scanty savings disappeared.",-0.7096,0.0,0.301,0.699,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Yesterday he obtained work with a gang of city snow shovelers, but he was too weak from illness and was forced to quit after an hour's trial with the shovel.",-0.9081,0.0,0.305,0.695,negative,Pragmatism: A New Name for Some Old Ways of Thinking
Then the weary task of looking for employment was again resumed.,-0.2732,0.0,0.174,0.826,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Thoroughly discouraged, Corcoran returned to his home late last night to find his wife and children without food and the notice of dispossession on the door.'",-0.4576,0.0,0.107,0.893,negative,Pragmatism: A New Name for Some Old Ways of Thinking
On the following morning he drank the poison.,-0.5423,0.0,0.333,0.667,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"""The records of many more such cases lie before me [Mr.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Swift goes on]; an encyclopedia might easily be filled with their kind.,0.765,0.458,0.0,0.542,positive,Pragmatism: A New Name for Some Old Ways of Thinking
These few I cite as an interpretation of the universe.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"'We are aware of the presence of God in His world,' says a writer in a recent English Review.",0.2732,0.116,0.0,0.884,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"[The very presence of ill in the temporal order is the condition of the perfection of the eternal order, writes Professor Royce ('The World and the Individual,' II, 385).]",0.1621,0.11,0.091,0.8,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"'The Absolute is the richer for every discord, and for all diversity which it embraces,' says F. H. Bradley (Appearance and Reality, 204).",0.1779,0.125,0.1,0.775,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"He means that these slain men make the universe richer, and that is Philosophy.",0.5267,0.207,0.0,0.793,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"But while Professors Royce and Bradley and a whole host of guileless thoroughfed thinkers are unveiling Reality and the Absolute and explaining away evil and pain, this is the condition of the only beings known to us anywhere in the universe with a developed consciousness of what the universe is.",-0.9109,0.0,0.187,0.813,negative,Pragmatism: A New Name for Some Old Ways of Thinking
What these people experience IS Reality.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
It gives us an absolute phase of the universe.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"It is the personal experience of those most qualified in all our circle of knowledge to HAVE experience, to tell us WHAT is.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Now, what does THINKING ABOUT the experience of these persons come to compared with directly, personally feeling it, as they feel it?",0.128,0.067,0.0,0.933,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"The philosophers are dealing in shades, while those who live and feel know truth.",0.3182,0.15,0.0,0.85,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"And the mind of mankind-not yet the mind of philosophers and of the proprietary class-but of the great mass of the silently thinking and feeling men, is coming to this view.",0.6808,0.162,0.0,0.838,positive,Pragmatism: A New Name for Some Old Ways of Thinking
They are judging the universe as they have heretofore permitted the hierophants of religion and learning to judge THEM.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"... ""This Cleveland workingman, killing his children and himself [another of the cited cases], is one of the elemental, stupendous facts of this modern world and of this universe.",-0.6597,0.0,0.136,0.864,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"It cannot be glozed over or minimized away by all the treatises on God, and Love, and Being, helplessly existing in their haughty monumental vacuity.",0.5994,0.205,0.078,0.717,positive,Pragmatism: A New Name for Some Old Ways of Thinking
This is one of the simple irreducible elements of this world's life after millions of years of divine opportunity and twenty centuries of Christ.,0.7506,0.225,0.0,0.775,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"It is in the moral world like atoms or sub-atoms in the physical, primary, indestructible.",0.4767,0.24,0.0,0.76,positive,Pragmatism: A New Name for Some Old Ways of Thinking
And what it blazons to man is the ... imposture of all philosophy which does not see in such events the consummate factor of conscious experience.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
These facts invincibly prove religion a nullity.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Man will not give religion two thousand centuries or twenty centuries more to try itself and waste human time; its time is up, its probation is ended.",-0.4215,0.0,0.097,0.903,negative,Pragmatism: A New Name for Some Old Ways of Thinking
Its own record ends it.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Mankind has not sons and eternities to spare for trying out discredited systems...."" [Footnote: Morrison I.",-0.4404,0.0,0.162,0.838,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Swift, Human Submission, Part Second, Philadelphia, Liberty Press, 1905, pp.",0.6369,0.394,0.0,0.606,positive,Pragmatism: A New Name for Some Old Ways of Thinking
4-10.],0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Such is the reaction of an empiricist mind upon the rationalist bill of fare.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"It is an absolute 'No, I thank you.'",0.3612,0.294,0.0,0.706,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"""Religion,"" says Mr.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Swift, ""is like a sleep-walker to whom actual things are blank.""",0.5106,0.35,0.0,0.65,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"And such, tho possibly less tensely charged with feeling, is the verdict of every seriously inquiring amateur in philosophy to-day who turns to the philosophy-professors for the wherewithal to satisfy the fulness of his nature's needs.",0.2433,0.148,0.124,0.728,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Empiricist writers give him a materialism, rationalists give him something religious, but to that religion ""actual things are blank.""",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
He becomes thus the judge of us philosophers.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Tender or tough, he finds us wanting.",-0.128,0.0,0.2,0.8,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"None of us may treat his verdicts disdainfully, for after all, his is the typically perfect mind, the mind the sum of whose demands is greatest, the mind whose criticisms and dissatisfactions are fatal in the long run.",0.5574,0.232,0.162,0.605,positive,Pragmatism: A New Name for Some Old Ways of Thinking
It is at this point that my own solution begins to appear.,0.3182,0.173,0.0,0.827,positive,Pragmatism: A New Name for Some Old Ways of Thinking
I offer the oddly-named thing pragmatism as a philosophy that can satisfy both kinds of demand.,0.3612,0.182,0.091,0.727,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"It can remain religious like the rationalisms, but at the same time, like the empiricisms, it can preserve the richest intimacy with facts.",0.8625,0.324,0.0,0.676,positive,Pragmatism: A New Name for Some Old Ways of Thinking
I hope I may be able to leave many of you with as favorable an opinion of it as I preserve myself.,0.7003,0.259,0.052,0.69,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Yet, as I am near the end of my hour, I will not introduce pragmatism bodily now.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
I will begin with it on the stroke of the clock next time.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
I prefer at the present moment to return a little on what I have said.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"If any of you here are professional philosophers, and some of you I know to be such, you will doubtless have felt my discourse so far to have been crude in an unpardonable, nay, in an almost incredible degree.",-0.4215,0.046,0.089,0.865,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Tender-minded and tough-minded, what a barbaric disjunction!",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"And, in general, when philosophy is all compacted of delicate intellectualities and subtleties and scrupulosities, and when every possible sort of combination and transition obtains within its bounds, what a brutal caricature and reduction of highest things to the lowest possible expression is it to represent its field of conflict as a sort of rough-and-tumble fight between two hostile temperaments!",-0.8976,0.056,0.212,0.732,negative,Pragmatism: A New Name for Some Old Ways of Thinking
What a childishly external view!,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"And again, how stupid it is to treat the abstractness of rationalist systems as a crime, and to damn them because they offer themselves as sanctuaries and places of escape, rather than as prolongations of the world of facts.",-0.7351,0.094,0.204,0.702,negative,Pragmatism: A New Name for Some Old Ways of Thinking
Are not all our theories just remedies and places of escape?,0.1779,0.145,0.0,0.855,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"And, if philosophy is to be religious, how can she be anything else than a place of escape from the crassness of reality's surface?",0.1779,0.072,0.0,0.928,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"What better thing can she do than raise us out of our animal senses and show us another and a nobler home for our minds in that great framework of ideal principles subtending all reality, which the intellect divines?",0.9349,0.315,0.0,0.685,positive,Pragmatism: A New Name for Some Old Ways of Thinking
How can principles and general views ever be anything but abstract outlines?,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Was Cologne cathedral built without an architect's plan on paper?,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Is refinement in itself an abomination?,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Is concrete rudeness the only thing that's true?,0.0772,0.248,0.221,0.531,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Believe me, I feel the full force of the indictment.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
The picture I have given is indeed monstrously over-simplified and rude.,-0.4588,0.0,0.25,0.75,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"But like all abstractions, it will prove to have its use.",0.5023,0.245,0.0,0.755,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"If philosophers can treat the life of the universe abstractly, they must not complain of an abstract treatment of the life of philosophy itself.",0.5873,0.179,0.0,0.821,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"In point of fact the picture I have given is, however coarse and sketchy, literally true.",0.4215,0.167,0.0,0.833,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Temperaments with their cravings and refusals do determine men in their philosophies, and always will.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"The details of systems may be reasoned out piecemeal, and when the student is working at a system, he may often forget the forest for the single tree.",-0.2263,0.0,0.068,0.932,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"But when the labor is accomplished, the mind always performs its big summarizing act, and the system forthwith stands over against one like a living thing, with that strange simple note of individuality which haunts our memory, like the wraith of the man, when a friend or enemy of ours is dead.",-0.1901,0.203,0.214,0.583,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Not only Walt Whitman could write ""who touches this book touches a man.""",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
The books of all the great philosophers are like so many men.,0.765,0.398,0.0,0.602,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Our sense of an essential personal flavor in each one of them, typical but indescribable, is the finest fruit of our own accomplished philosophic education.",0.5927,0.138,0.0,0.862,positive,Pragmatism: A New Name for Some Old Ways of Thinking
What the system pretends to be is a picture of the great universe of God.,0.7003,0.333,0.075,0.591,positive,Pragmatism: A New Name for Some Old Ways of Thinking
What it is--and oh so flagrantly!--is the revelation of how intensely odd the personal flavor of some fellow creature is.,-0.4376,0.0,0.132,0.868,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Once reduced to these terms (and all our philosophies get reduced to them in minds made critical by learning) our commerce with the systems reverts to the informal, to the instinctive human reaction of satisfaction or dislike.",-0.25,0.069,0.117,0.813,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"We grow as peremptory in our rejection or admission, as when a person presents himself as a candidate for our favor; our verdicts are couched in as simple adjectives of praise or dispraise.",0.4767,0.199,0.092,0.709,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"We measure the total character of the universe as we feel it, against the flavor of the philosophy proffered us, and one word is enough.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"""Statt der lebendigen Natur,"" we say, ""da Gott die Menschen schuf hinein""--that nebulous concoction, that wooden, that straight-laced thing, that crabbed artificiality, that musty schoolroom product, that sick man's dream!",-0.7574,0.055,0.205,0.74,negative,Pragmatism: A New Name for Some Old Ways of Thinking
Away with it.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Away with all of them!,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Impossible!,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Impossible!,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Our work over the details of his system is indeed what gives us our resultant impression of the philosopher, but it is on the resultant impression itself that we react.",0.4215,0.119,0.0,0.881,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"Expertness in philosophy is measured by the definiteness of our summarizing reactions, by the immediate perceptive epithet with which the expert hits such complex objects off.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
But great expertness is not necessary for the epithet to come.,0.7684,0.361,0.0,0.639,positive,Pragmatism: A New Name for Some Old Ways of Thinking
Few people have definitely articulated philosophies of their own.,0.4019,0.252,0.0,0.748,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"But almost everyone has his own peculiar sense of a certain total character in the universe, and of the inadequacy fully to match it of the peculiar systems that he knows.",0.2263,0.179,0.099,0.722,positive,Pragmatism: A New Name for Some Old Ways of Thinking
They don't just cover HIS world.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"One will be too dapper, another too pedantic, a third too much of a job-lot of opinions, a fourth too morbid, and a fifth too artificial, or what not.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"At any rate he and we know offhand that such philosophies are out of plumb and out of key and out of 'whack,' and have no business to speak up in the universe's name.",-0.296,0.0,0.062,0.937,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Plato, Locke, Spinoza, Mill, Caird, Hegel--I prudently avoid names nearer home!--I am sure that to many of you, my hearers, these names are little more than reminders of as many curious personal ways of falling short.",0.2714,0.12,0.093,0.786,positive,Pragmatism: A New Name for Some Old Ways of Thinking
It would be an obvious absurdity if such ways of taking the universe were actually true.,0.4215,0.157,0.0,0.843,positive,Pragmatism: A New Name for Some Old Ways of Thinking
We philosophers have to reckon with such feelings on your part.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"In the last resort, I repeat, it will be by them that all our philosophies shall ultimately be judged.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
The finally victorious way of looking at things will be the most completely IMPRESSIVE way to the normal run of minds.,0.6813,0.187,0.0,0.813,positive,Pragmatism: A New Name for Some Old Ways of Thinking
One word more--namely about philosophies necessarily being abstract outlines.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"There are outlines and outlines, outlines of buildings that are FAT, conceived in the cube by their planner, and outlines of buildings invented flat on paper, with the aid of ruler and compass.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"These remain skinny and emaciated even when set up in stone and mortar, and the outline already suggests that result.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"An outline in itself is meagre, truly, but it does not necessarily suggest a meagre thing.",0.2382,0.122,0.0,0.878,positive,Pragmatism: A New Name for Some Old Ways of Thinking
It is the essential meagreness of WHAT IS SUGGESTED by the usual rationalistic philosophies that moves empiricists to their gesture of rejection.,-0.5423,0.0,0.143,0.857,negative,Pragmatism: A New Name for Some Old Ways of Thinking
The case of Herbert Spencer's system is much to the point here.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Rationalists feel his fearful array of insufficiencies.,-0.4939,0.0,0.348,0.652,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"His dry schoolmaster temperament, the hurdy-gurdy monotony of him, his preference for cheap makeshifts in argument, his lack of education even in mechanical principles, and in general the vagueness of all his fundamental ideas, his whole system wooden, as if knocked together out of cracked hemlock boards--and yet the half of England wants to bury him in Westminster Abbey.",-0.5859,0.0,0.078,0.922,negative,Pragmatism: A New Name for Some Old Ways of Thinking
Why?,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Why does Spencer call out so much reverence in spite of his weakness in rationalistic eyes?,-0.7351,0.0,0.307,0.693,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Why should so many educated men who feel that weakness, you and I perhaps, wish to see him in the Abbey notwithstanding?",-0.0258,0.11,0.114,0.776,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
Simply because we feel his heart to be IN THE RIGHT PLACE philosophically.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"His principles may be all skin and bone, but at any rate his books try to mould themselves upon the particular shape of this, particular world's carcase.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"The noise of facts resounds through all his chapters, the citations of fact never cease, he emphasizes facts, turns his face towards their quarter; and that is enough.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
It means the right kind of thing for the empiricist mind.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"The pragmatistic philosophy of which I hope to begin talking in my next lecture preserves as cordial a relation with facts, and, unlike Spencer's philosophy, it neither begins nor ends by turning positive religious constructions out of doors--it treats them cordially as well.",0.8225,0.185,0.0,0.815,positive,Pragmatism: A New Name for Some Old Ways of Thinking
I hope I may lead you to find it just the mediating way of thinking that you require.,0.4404,0.162,0.0,0.838,positive,Pragmatism: A New Name for Some Old Ways of Thinking
Lecture II.,0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"-- What Pragmatism Means Some years ago, being with a camping party in the mountains, I returned from a solitary ramble to find everyone engaged in a ferocious metaphysical dispute.",0.3182,0.171,0.13,0.698,positive,Pragmatism: A New Name for Some Old Ways of Thinking
The corpus of the dispute was a squirrel--a live squirrel supposed to be clinging to one side of a tree-trunk; while over against the tree's opposite side a human being was imagined to stand.,-0.4019,0.0,0.083,0.917,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"This human witness tries to get sight of the squirrel by moving rapidly round the tree, but no matter how fast he goes, the squirrel moves as fast in the opposite direction, and always keeps the tree between himself and the man, so that never a glimpse of him is caught.",-0.3919,0.022,0.054,0.924,negative,Pragmatism: A New Name for Some Old Ways of Thinking
The resultant metaphysical problem now is this: DOES THE MAN GO ROUND THE SQUIRREL OR NOT?,-0.4019,0.0,0.153,0.847,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"He goes round the tree, sure enough, and the squirrel is on the tree; but does he go round the squirrel?",0.1655,0.076,0.0,0.924,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"In the unlimited leisure of the wilderness, discussion had been worn threadbare.",-0.296,0.0,0.167,0.833,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Everyone had taken sides, and was obstinate; and the numbers on both sides were even.",-0.296,0.0,0.136,0.864,negative,Pragmatism: A New Name for Some Old Ways of Thinking
"Each side, when I appeared, therefore appealed to me to make it a majority.",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
"Mindful of the scholastic adage that whenever you meet a contradiction you must make a distinction, I immediately sought and found one, as follows: ""Which party is right,"" I said, ""depends on what you PRACTICALLY MEAN by 'going round' the squirrel.",0.1779,0.068,0.05,0.882,positive,Pragmatism: A New Name for Some Old Ways of Thinking
"If you mean passing from the north of him to the east, then to the south, then to the west, and then to the north of him again",0.0,0.0,0.0,1.0,neutral,Pragmatism: A New Name for Some Old Ways of Thinking
